station_id,datetime,pm25,temperature_c,humidity_pct,wind_speed_mps,hour,month,dayofweek,is_weekend,season,pm25_lag1,pm25_lag24,pm25_roll6,pm25_roll24,target_next_hour_pm25,pollution_risk
06-037-1103,2023-01-09 08:00:00,22.39,5.9,36.4,5.26,8,1,0,0,0,17.92,21.53,17.866666666666667,18.183504166666665,21.52,Moderate
06-037-1103,2023-01-09 09:00:00,21.52,4.7,50.0,1.99,9,1,0,0,0,22.39,23.76,18.646666666666665,18.09017083333333,23.31,Moderate
06-037-1103,2023-01-09 10:00:00,23.31,5.5,37.6,2.5,10,1,0,0,0,21.52,19.94,20.150000000000002,18.2305875,23.53,Moderate
06-037-1103,2023-01-09 11:00:00,23.53,4.5,32.4,4.65,11,1,0,0,0,23.31,23.864099999999997,21.136666666666667,18.216666666666665,17.56,Moderate
06-037-1103,2023-01-09 12:00:00,17.56,6.3,42.1,3.94,12,1,0,0,0,23.53,22.56,21.03833333333333,18.008333333333333,18.55,Moderate
06-037-1103,2023-01-09 13:00:00,18.55,1.9,50.5,3.28,13,1,0,0,0,17.56,18.75,21.143333333333334,18.0,21.89,Moderate
06-037-1103,2023-01-09 14:00:00,21.89,4.3,44.9,0.25,14,1,0,0,0,18.55,17.92,21.06,18.16541666666667,21.41,Moderate
06-037-1103,2023-01-09 15:00:00,21.41,5.6,45.8,2.85,15,1,0,0,0,21.89,21.33,21.041666666666668,18.16875,20.79,Moderate
06-037-1103,2023-01-09 16:00:00,20.79,6.1,42.2,1.74,16,1,0,0,0,21.41,18.94,20.621666666666666,18.245833333333334,23.864099999999997,Moderate
06-037-1103,2023-01-09 17:00:00,23.864099999999997,8.0,41.2,4.24,17,1,0,0,0,20.79,20.56,20.67735,18.383504166666665,21.43,Moderate
06-037-1103,2023-01-09 18:00:00,21.43,4.2,34.3,3.21,18,1,0,0,0,23.864099999999997,21.18,21.322349999999997,18.393920833333333,22.06,Moderate
06-037-1103,2023-01-09 19:00:00,22.06,8.0,30.7,2.56,19,1,0,0,0,21.43,19.04,21.907349999999997,18.51975416666667,18.89,Moderate
06-037-1103,2023-01-09 20:00:00,18.89,3.7,43.0,7.46,20,1,0,0,0,22.06,14.38,21.407349999999997,18.707670833333335,17.51,Moderate
06-037-1103,2023-01-09 21:00:00,17.51,7.7,48.6,5.06,21,1,0,0,0,18.89,12.09,20.75735,18.933504166666665,14.61,Moderate
06-037-1103,2023-01-09 22:00:00,14.61,6.6,43.7,5.08,22,1,0,0,0,17.51,14.29,19.727349999999998,18.9468375,17.0,Moderate
06-037-1103,2023-01-09 23:00:00,17.0,3.2,45.1,6.8,23,1,0,0,0,14.61,17.24,18.583333333333332,18.9368375,13.07,Moderate
06-037-1103,2023-01-10 00:00:00,13.07,5.6,49.9,4.7,0,1,1,0,0,17.0,15.54,17.19,18.833920833333334,14.51,Moderate
06-037-1103,2023-01-10 01:00:00,14.51,4.9,43.7,2.34,1,1,1,0,0,13.07,11.99,15.931666666666667,18.93892083333333,14.19,Moderate
06-037-1103,2023-01-10 02:00:00,14.19,6.3,41.4,2.17,2,1,1,0,0,14.51,15.83,15.148333333333333,18.8705875,16.08,Moderate
06-037-1103,2023-01-10 03:00:00,16.08,4.6,37.9,4.95,3,1,1,0,0,14.19,16.84,14.909999999999998,18.838920833333333,22.29,Moderate
06-037-1103,2023-01-10 04:00:00,22.29,4.4,52.1,0.41,4,1,1,0,0,16.08,14.29,16.189999999999998,19.172254166666665,12.56,Moderate
06-037-1103,2023-01-10 05:00:00,12.56,7.7,44.6,3.38,5,1,1,0,0,22.29,17.61,15.449999999999998,18.961837499999998,19.72,Moderate
06-037-1103,2023-01-10 06:00:00,19.72,4.8,37.3,0.24,6,1,1,0,0,12.56,18.15,16.558333333333334,19.02725416666667,16.74,Moderate
06-037-1103,2023-01-10 07:00:00,16.74,6.7,36.2,3.65,7,1,1,0,0,19.72,17.92,16.93,18.978087499999997,20.32,Moderate
06-037-1103,2023-01-10 08:00:00,20.32,4.5,48.3,4.78,8,1,1,0,0,16.74,22.39,17.951666666666664,18.8918375,22.84,Moderate
06-037-1103,2023-01-10 09:00:00,22.84,8.3,36.8,3.92,9,1,1,0,0,20.32,21.52,19.078333333333333,18.946837499999997,20.76,Moderate
06-037-1103,2023-01-10 10:00:00,20.76,3.6,51.3,4.91,10,1,1,0,0,22.84,23.31,18.823333333333334,18.8405875,18.2,Moderate
06-037-1103,2023-01-10 11:00:00,18.2,3.8,28.2,6.45,11,1,1,0,0,20.76,23.53,19.763333333333335,18.618504166666664,19.21,Moderate
06-037-1103,2023-01-10 12:00:00,19.21,8.0,49.1,3.28,12,1,1,0,0,18.2,17.56,19.678333333333335,18.687254166666666,22.6,Moderate
06-037-1103,2023-01-10 13:00:00,22.6,4.1,44.4,7.71,13,1,1,0,0,19.21,18.55,20.655,18.856004166666665,18.77,Moderate
06-037-1103,2023-01-10 14:00:00,18.77,8.2,42.6,3.82,14,1,1,0,0,22.6,21.89,20.39666666666667,18.726004166666666,20.66,Moderate
06-037-1103,2023-01-10 15:00:00,20.66,6.8,41.1,4.92,15,1,1,0,0,18.77,21.41,20.033333333333335,18.694754166666666,19.61,Moderate
06-037-1103,2023-01-10 16:00:00,19.61,4.7,51.5,2.58,16,1,1,0,0,20.66,20.79,19.841666666666665,18.6455875,17.15,Moderate
06-037-1103,2023-01-10 17:00:00,17.15,1.4,45.5,5.93,17,1,1,0,0,19.61,23.864099999999997,19.666666666666668,18.36583333333333,23.864099999999997,Moderate
06-037-1103,2023-01-10 18:00:00,23.864099999999997,5.0,37.5,5.06,18,1,1,0,0,17.15,21.43,20.44235,18.467254166666667,20.81,Moderate
06-037-1103,2023-01-10 19:00:00,20.81,5.2,33.4,5.71,19,1,1,0,0,23.864099999999997,22.06,20.14401666666667,18.41517083333333,11.44,Moderate
06-037-1103,2023-01-10 20:00:00,11.44,7.3,42.9,3.58,20,1,1,0,0,20.81,18.89,18.922349999999998,18.104754166666666,16.34,Good
06-037-1103,2023-01-10 21:00:00,16.34,8.2,42.0,1.62,21,1,1,0,0,11.44,17.51,18.20235,18.056004166666668,13.75,Moderate
06-037-1103,2023-01-10 22:00:00,13.75,3.6,34.4,4.19,22,1,1,0,0,16.34,14.61,17.225683333333333,18.020170833333335,17.23,Moderate
06-037-1103,2023-01-10 23:00:00,17.23,6.6,41.7,0.95,23,1,1,0,0,13.75,17.0,17.239016666666664,18.029754166666667,13.02,Moderate
06-037-1103,2023-01-11 00:00:00,13.02,6.5,39.1,3.0,0,1,2,0,0,17.23,13.07,15.431666666666667,18.027670833333335,14.82,Moderate
06-037-1103,2023-01-11 01:00:00,14.82,7.1,42.1,3.79,1,1,2,0,0,13.02,14.51,14.433333333333332,18.0405875,16.66,Moderate
06-037-1103,2023-01-11 02:00:00,16.66,6.0,45.6,7.07,2,1,2,0,0,14.82,14.19,15.303333333333333,18.143504166666666,18.04,Moderate
06-037-1103,2023-01-11 03:00:00,18.04,1.1,49.5,3.98,3,1,2,0,0,16.66,16.08,15.586666666666666,18.225170833333333,13.5,Moderate
06-037-1103,2023-01-11 04:00:00,13.5,4.7,46.6,3.71,4,1,2,0,0,18.04,22.29,15.545000000000002,17.858920833333332,16.39,Moderate
06-037-1103,2023-01-11 05:00:00,16.39,2.7,38.4,3.41,5,1,2,0,0,13.5,12.56,15.405000000000001,18.018504166666666,16.81,Moderate
06-037-1103,2023-01-11 06:00:00,16.81,4.6,43.9,1.49,6,1,2,0,0,16.39,19.72,16.036666666666665,17.897254166666666,19.14,Moderate
06-037-1103,2023-01-11 07:00:00,19.14,7.0,42.3,3.63,7,1,2,0,0,16.81,16.74,16.756666666666664,17.997254166666668,23.864099999999997,Moderate
06-037-1103,2023-01-11 08:00:00,23.864099999999997,5.6,35.3,3.65,8,1,2,0,0,19.14,20.32,17.95735,18.144924999999997,21.13,Moderate
06-037-1103,2023-01-11 09:00:00,21.13,7.3,44.0,2.05,9,1,2,0,0,23.864099999999997,22.84,18.47235,18.073674999999998,17.45,Moderate
06-037-1103,2023-01-11 10:00:00,17.45,5.7,51.3,1.72,10,1,2,0,0,21.13,20.76,19.130683333333334,17.935758333333332,23.19,Moderate
06-037-1103,2023-01-11 11:00:00,23.19,2.4,42.2,2.78,11,1,2,0,0,17.45,18.2,20.264016666666667,18.143675,23.864099999999997,Moderate
06-037-1103,2023-01-11 12:00:00,23.864099999999997,-0.0,34.0,3.6,12,1,2,0,0,23.19,19.21,21.439700000000002,18.33759583333333,23.48,Moderate
06-037-1103,2023-01-11 13:00:00,23.48,5.3,42.2,2.81,13,1,2,0,0,23.864099999999997,22.6,22.16303333333333,18.3742625,16.8,Moderate
06-037-1103,2023-01-11 14:00:00,16.8,4.6,35.9,1.92,14,1,2,0,0,23.48,18.77,20.98568333333333,18.292179166666667,18.91,Moderate
06-037-1103,2023-01-11 15:00:00,18.91,3.0,46.3,3.93,15,1,2,0,0,16.8,20.66,20.615683333333333,18.2192625,22.67,Moderate
06-037-1103,2023-01-11 16:00:00,22.67,1.6,44.6,4.31,16,1,2,0,0,18.91,19.61,21.48568333333333,18.3467625,17.01,Moderate
06-037-1103,2023-01-11 17:00:00,17.01,3.5,41.2,3.68,17,1,2,0,0,22.67,17.15,20.455683333333333,18.340929166666665,21.11,Moderate
06-037-1103,2023-01-11 18:00:00,21.11,4.6,40.4,2.66,18,1,2,0,0,17.01,23.864099999999997,19.996666666666666,18.226175,21.16,Moderate
06-037-1103,2023-01-11 19:00:00,21.16,6.3,40.9,4.39,19,1,2,0,0,21.11,20.81,19.61,18.240758333333336,14.18,Moderate
06-037-1103,2023-01-11 20:00:00,14.18,5.4,42.1,3.21,20,1,2,0,0,21.16,11.44,19.173333333333336,18.354924999999998,15.73,Moderate
06-037-1103,2023-01-11 21:00:00,15.73,8.2,38.1,1.72,21,1,2,0,0,14.18,16.34,18.643333333333334,18.329508333333333,7.3,Moderate
06-037-1103,2023-01-11 22:00:00,7.3,2.9,35.1,5.05,22,1,2,0,0,15.73,13.75,16.081666666666667,18.060758333333332,12.54,Good
06-037-1103,2023-01-11 23:00:00,12.54,6.8,47.7,4.03,23,1,2,0,0,7.3,17.23,15.336666666666668,17.86534166666667,14.37,Moderate
06-037-1103,2023-01-12 00:00:00,14.37,5.1,40.1,3.32,0,1,3,0,0,12.54,13.02,14.213333333333333,17.921591666666668,11.98,Moderate
06-037-1103,2023-01-12 01:00:00,11.98,6.4,42.8,1.14,1,1,3,0,0,14.37,14.82,12.683333333333335,17.803258333333332,19.48,Good
06-037-1103,2023-01-12 02:00:00,19.48,4.1,43.4,2.38,2,1,3,0,0,11.98,16.66,13.566666666666668,17.920758333333335,12.3,Moderate
06-037-1103,2023-01-12 03:00:00,12.3,7.1,43.6,6.53,3,1,3,0,0,19.48,18.04,12.995,17.681591666666666,15.4,Moderate
06-037-1103,2023-01-12 04:00:00,15.4,5.6,36.1,1.24,4,1,3,0,0,12.3,13.5,14.344999999999999,17.76075833333333,17.55,Moderate
06-037-1103,2023-01-12 05:00:00,17.55,3.6,33.6,3.12,5,1,3,0,0,15.4,16.39,15.180000000000001,17.809091666666667,21.6,Moderate
06-037-1103,2023-01-12 06:00:00,21.6,5.0,39.1,3.48,6,1,3,0,0,17.55,16.81,16.385,18.008675,17.19,Moderate
06-037-1103,2023-01-12 07:00:00,17.19,4.5,44.0,3.98,7,1,3,0,0,21.6,19.14,17.253333333333334,17.927425000000003,16.808,Moderate
06-037-1103,2023-01-12 08:00:00,16.808,6.0,38.4,1.25,8,1,3,0,0,17.19,23.864099999999997,16.808,17.633420833333336,20.15,Moderate
06-037-1103,2023-01-12 09:00:00,20.15,2.6,40.2,3.76,9,1,3,0,0,16.808,21.13,18.116333333333333,17.5925875,18.14,Moderate
06-037-1103,2023-01-12 10:00:00,18.14,4.9,52.6,0.97,10,1,3,0,0,20.15,17.45,18.573,17.6213375,22.05,Moderate
06-037-1103,2023-01-12 11:00:00,22.05,5.8,32.8,3.65,11,1,3,0,0,18.14,23.19,19.323000000000004,17.5738375,21.5,Moderate
06-037-1103,2023-01-12 12:00:00,21.5,5.1,38.2,2.52,12,1,3,0,0,22.05,23.864099999999997,19.30633333333333,17.475333333333335,19.4,Moderate
06-037-1103,2023-01-12 13:00:00,19.4,7.7,51.5,2.2,13,1,3,0,0,21.5,23.48,19.674666666666667,17.305333333333333,20.77,Moderate
06-037-1103,2023-01-12 14:00:00,20.77,6.5,41.8,4.75,14,1,3,0,0,19.4,16.8,20.334999999999997,17.47075,19.16,Moderate
06-037-1103,2023-01-12 15:00:00,19.16,5.0,38.5,3.15,15,1,3,0,0,20.77,18.91,20.17,17.481166666666667,19.78,Moderate
06-037-1103,2023-01-12 16:00:00,19.78,5.4,47.9,4.21,16,1,3,0,0,19.16,22.67,20.44333333333333,17.36075,20.43,Moderate
06-037-1103,2023-01-12 17:00:00,20.43,5.6,42.3,4.26,17,1,3,0,0,19.78,17.01,20.173333333333332,17.50325,23.864099999999997,Moderate
06-037-1103,2023-01-12 18:00:00,23.864099999999997,5.8,40.3,5.4,18,1,3,0,0,20.43,21.11,20.567349999999998,17.61800416666667,16.13,Moderate
06-037-1103,2023-01-12 19:00:00,16.13,1.3,43.0,1.69,19,1,3,0,0,23.864099999999997,21.16,20.02235,17.408420833333334,21.83,Moderate
06-037-1103,2023-01-12 20:00:00,21.83,4.4,38.7,4.88,20,1,3,0,0,16.13,14.18,20.199016666666665,17.727170833333336,11.0,Moderate
06-037-1103,2023-01-12 21:00:00,11.0,2.0,36.9,3.52,21,1,3,0,0,21.83,15.73,18.839016666666666,17.5300875,15.02,Good
06-037-1103,2023-01-12 22:00:00,15.02,7.6,41.4,2.93,22,1,3,0,0,11.0,7.3,18.045683333333333,17.851754166666666,16.57,Moderate
06-037-1103,2023-01-12 23:00:00,16.57,4.9,37.0,1.78,23,1,3,0,0,15.02,12.54,17.40235,18.019670833333333,15.7,Moderate
06-037-1103,2023-01-13 00:00:00,15.7,4.6,42.1,4.41,0,1,4,0,0,16.57,14.37,16.041666666666668,18.0750875,13.55,Moderate
06-037-1103,2023-01-13 01:00:00,13.55,6.8,43.8,2.12,1,1,4,0,0,15.7,11.98,15.611666666666666,18.140504166666666,14.88,Moderate
06-037-1103,2023-01-13 02:00:00,14.88,5.8,46.3,4.28,2,1,4,0,0,13.55,19.48,14.453333333333335,17.9488375,14.65,Moderate
06-037-1103,2023-01-13 03:00:00,14.65,2.7,47.6,6.39,3,1,4,0,0,14.88,12.3,15.061666666666666,18.046754166666666,15.03,Moderate
06-037-1103,2023-01-13 04:00:00,15.03,4.9,40.0,4.97,4,1,4,0,0,14.65,15.4,15.063333333333333,18.0313375,19.35,Moderate
06-037-1103,2023-01-13 05:00:00,19.35,4.3,44.5,5.59,5,1,4,0,0,15.03,17.55,15.526666666666666,18.1063375,18.89,Moderate
06-037-1103,2023-01-13 06:00:00,18.89,1.5,44.5,2.42,6,1,4,0,0,19.35,21.6,16.058333333333334,17.99342083333333,19.04,Moderate
06-037-1103,2023-01-13 07:00:00,19.04,3.6,43.6,4.64,7,1,4,0,0,18.89,17.19,16.973333333333333,18.070504166666666,23.75,Moderate
06-037-1103,2023-01-13 08:00:00,23.75,4.6,39.6,1.78,8,1,4,0,0,19.04,16.808,18.451666666666664,18.359754166666665,20.89,Moderate
06-037-1103,2023-01-13 09:00:00,20.89,4.8,36.9,3.15,9,1,4,0,0,23.75,20.15,19.491666666666667,18.3905875,22.63,Moderate
06-037-1103,2023-01-13 10:00:00,22.63,2.0,44.5,6.11,10,1,4,0,0,20.89,18.14,20.758333333333333,18.577670833333332,22.47,Moderate
06-037-1103,2023-01-13 11:00:00,22.47,7.3,33.5,2.59,11,1,4,0,0,22.63,22.05,21.278333333333332,18.595170833333334,18.93,Moderate
06-037-1103,2023-01-13 12:00:00,18.93,4.8,40.7,5.17,12,1,4,0,0,22.47,21.5,21.285,18.4880875,19.5,Moderate
06-037-1103,2023-01-13 13:00:00,19.5,5.1,29.2,5.02,13,1,4,0,0,18.93,19.4,21.361666666666665,18.492254166666665,22.47,Moderate
06-037-1103,2023-01-13 14:00:00,22.47,5.8,35.3,5.11,14,1,4,0,0,19.5,20.77,21.148333333333333,18.563087499999998,21.65,Moderate
06-037-1103,2023-01-13 15:00:00,21.65,3.4,37.6,1.6,15,1,4,0,0,22.47,19.16,21.275,18.6668375,19.45,Moderate
06-037-1103,2023-01-13 16:00:00,19.45,5.9,47.5,4.29,16,1,4,0,0,21.65,19.78,20.745,18.653087499999998,19.07,Moderate
06-037-1103,2023-01-13 17:00:00,19.07,4.3,45.5,3.27,17,1,4,0,0,19.45,20.43,20.17833333333333,18.596420833333333,23.19,Moderate
06-037-1103,2023-01-13 18:00:00,23.19,3.2,39.2,5.13,18,1,4,0,0,19.07,23.864099999999997,20.888333333333332,18.56833333333333,17.74,Moderate
06-037-1103,2023-01-13 19:00:00,17.74,6.1,45.7,1.02,19,1,4,0,0,23.19,16.13,20.595,18.635416666666668,17.87,Moderate
06-037-1103,2023-01-13 20:00:00,17.87,8.0,46.4,4.05,20,1,4,0,0,17.74,21.83,19.828333333333333,18.470416666666665,15.37,Moderate
06-037-1103,2023-01-13 21:00:00,15.37,6.4,41.2,3.84,21,1,4,0,0,17.87,11.0,18.781666666666666,18.6525,14.86,Moderate
06-037-1103,2023-01-13 22:00:00,14.86,6.8,35.1,0.51,22,1,4,0,0,15.37,15.02,18.016666666666666,18.645833333333332,17.85,Moderate
06-037-1103,2023-01-13 23:00:00,17.85,4.0,41.0,2.17,23,1,4,0,0,14.86,16.57,17.813333333333336,18.699166666666667,17.06,Moderate
06-037-1103,2023-01-14 00:00:00,17.06,1.8,41.5,0.75,0,1,5,1,0,17.85,15.7,16.791666666666668,18.755833333333335,17.14,Moderate
06-037-1103,2023-01-14 01:00:00,17.14,8.0,35.8,2.41,1,1,5,1,0,17.06,13.55,16.691666666666666,18.905416666666667,18.67,Moderate
06-037-1103,2023-01-14 02:00:00,18.67,9.1,43.8,4.32,2,1,5,1,0,17.14,14.88,16.825,19.063333333333336,15.93,Moderate
06-037-1103,2023-01-14 03:00:00,15.93,8.1,43.4,3.79,3,1,5,1,0,18.67,14.65,16.918333333333333,19.116666666666667,18.2,Moderate
06-037-1103,2023-01-14 04:00:00,18.2,4.3,44.2,3.75,4,1,5,1,0,15.93,15.03,17.475,19.24875,16.45,Moderate
06-037-1103,2023-01-14 05:00:00,16.45,2.7,43.4,1.94,5,1,5,1,0,18.2,19.35,17.241666666666667,19.127916666666668,18.81,Moderate
06-037-1103,2023-01-14 06:00:00,18.81,2.9,45.7,5.18,6,1,5,1,0,16.45,18.89,17.53333333333333,19.124583333333334,20.45,Moderate
06-037-1103,2023-01-14 07:00:00,20.45,1.6,41.1,3.47,7,1,5,1,0,18.81,19.04,18.084999999999997,19.183333333333334,21.74,Moderate
06-037-1103,2023-01-14 08:00:00,21.74,4.8,43.0,3.55,8,1,5,1,0,20.45,23.75,18.596666666666664,19.09958333333333,21.61,Moderate
06-037-1103,2023-01-14 09:00:00,21.61,8.2,40.0,4.91,9,1,5,1,0,21.74,20.89,19.543333333333333,19.129583333333333,18.55,Moderate
06-037-1103,2023-01-14 10:00:00,18.55,4.7,39.1,2.01,10,1,5,1,0,21.61,22.63,19.601666666666667,18.95958333333333,23.864099999999997,Moderate
06-037-1103,2023-01-14 11:00:00,23.864099999999997,5.6,48.7,3.84,11,1,5,1,0,18.55,22.47,20.837349999999997,19.01767083333333,18.48,Moderate
06-037-1103,2023-01-14 12:00:00,18.48,7.8,31.8,4.14,12,1,5,1,0,23.864099999999997,18.93,20.78235,18.998920833333333,17.86,Moderate
06-037-1103,2023-01-14 13:00:00,17.86,4.2,46.4,2.68,13,1,5,1,0,18.48,19.5,20.350683333333333,18.9305875,23.49,Moderate
06-037-1103,2023-01-14 14:00:00,23.49,9.1,38.9,4.48,14,1,5,1,0,17.86,22.47,20.64235,18.973087500000002,22.1,Moderate
06-037-1103,2023-01-14 15:00:00,22.1,9.0,38.3,4.22,15,1,5,1,0,23.49,21.65,20.724016666666667,18.9918375,21.06,Moderate
06-037-1103,2023-01-14 16:00:00,21.06,4.7,43.3,3.35,16,1,5,1,0,22.1,19.45,21.142349999999997,19.058920833333335,20.35,Moderate
06-037-1103,2023-01-14 17:00:00,20.35,3.8,34.6,3.3,17,1,5,1,0,21.06,19.07,20.55666666666667,19.112254166666666,19.97,Moderate
06-037-1103,2023-01-14 18:00:00,19.97,6.4,37.9,4.29,18,1,5,1,0,20.35,23.19,20.805,18.978087499999997,16.98,Moderate
06-037-1103,2023-01-14 19:00:00,16.98,4.3,37.8,4.68,19,1,5,1,0,19.97,17.74,20.65833333333333,18.946420833333335,16.69,Moderate
06-037-1103,2023-01-14 20:00:00,16.69,2.7,40.9,3.59,20,1,5,1,0,16.98,17.87,19.525000000000002,18.897254166666666,14.19,Moderate
06-037-1103,2023-01-14 21:00:00,14.19,7.6,38.0,5.18,21,1,5,1,0,16.69,15.37,18.206666666666667,18.848087500000002,17.84,Moderate
06-037-1103,2023-01-14 22:00:00,17.84,7.4,50.0,4.49,22,1,5,1,0,14.19,14.86,17.67,18.972254166666666,14.73,Moderate
06-037-1103,2023-01-14 23:00:00,14.73,5.3,51.0,0.82,23,1,5,1,0,17.84,17.85,16.73333333333333,18.842254166666667,12.94,Moderate
06-037-1103,2023-01-15 00:00:00,12.94,2.5,31.9,1.39,0,1,6,1,0,14.73,17.06,15.561666666666666,18.6705875,14.3,Moderate
06-037-1103,2023-01-15 01:00:00,14.3,2.5,44.7,5.27,1,1,6,1,0,12.94,17.14,15.115,18.552254166666668,16.43,Moderate
06-037-1103,2023-01-15 02:00:00,16.43,5.2,46.3,3.13,2,1,6,1,0,14.3,18.67,15.071666666666665,18.458920833333334,14.47,Moderate
06-037-1103,2023-01-15 03:00:00,14.47,4.0,44.7,3.75,3,1,6,1,0,16.43,15.93,15.118333333333332,18.3980875,14.44,Moderate
06-037-1103,2023-01-15 04:00:00,14.44,4.3,38.7,5.21,4,1,6,1,0,14.47,18.2,14.551666666666668,18.241420833333333,17.83,Moderate
06-037-1103,2023-01-15 05:00:00,17.83,7.0,40.8,3.49,5,1,6,1,0,14.44,16.45,15.068333333333333,18.298920833333334,18.61,Moderate
06-037-1103,2023-01-15 06:00:00,18.61,6.5,38.3,3.56,6,1,6,1,0,17.83,18.81,16.013333333333332,18.290587499999997,19.51,Moderate
06-037-1103,2023-01-15 07:00:00,19.51,7.8,39.9,2.2,7,1,6,1,0,18.61,20.45,16.881666666666664,18.25142083333333,20.32,Moderate
06-037-1103,2023-01-15 08:00:00,20.32,3.0,36.0,4.05,8,1,6,1,0,19.51,21.74,17.53,18.192254166666668,20.7,Moderate
06-037-1103,2023-01-15 09:00:00,20.7,4.3,41.4,4.38,9,1,6,1,0,20.32,21.61,18.56833333333333,18.1543375,16.98,Moderate
06-037-1103,2023-01-15 10:00:00,16.98,6.5,34.5,2.63,10,1,6,1,0,20.7,18.55,18.991666666666667,18.088920833333333,17.38,Moderate
06-037-1103,2023-01-15 11:00:00,17.38,5.9,41.0,2.12,11,1,6,1,0,16.98,23.864099999999997,18.916666666666668,17.81875,19.2,Moderate
06-037-1103,2023-01-15 12:00:00,19.2,8.1,35.8,7.44,12,1,6,1,0,17.38,18.48,19.015,17.84875,20.36,Moderate
06-037-1103,2023-01-15 13:00:00,20.36,5.8,43.0,3.36,13,1,6,1,0,19.2,17.86,19.156666666666666,17.952916666666667,21.38,Moderate
06-037-1103,2023-01-15 14:00:00,21.38,8.7,38.6,2.47,14,1,6,1,0,20.36,23.49,19.333333333333332,17.865,23.81,Moderate
06-037-1103,2023-01-15 15:00:00,23.81,6.1,43.5,4.56,15,1,6,1,0,21.38,22.1,19.851666666666667,17.93625,21.64,Moderate
06-037-1103,2023-01-15 16:00:00,21.64,7.1,47.4,3.42,16,1,6,1,0,23.81,21.06,20.628333333333334,17.960416666666667,18.38,Moderate
06-037-1103,2023-01-15 17:00:00,18.38,4.4,50.0,1.87,17,1,6,1,0,21.64,20.35,20.794999999999998,17.878333333333334,19.95,Moderate
06-037-1103,2023-01-15 18:00:00,19.95,5.0,29.4,4.22,18,1,6,1,0,18.38,19.97,20.919999999999998,17.8775,16.72,Moderate
06-037-1103,2023-01-15 19:00:00,16.72,6.8,37.8,2.22,19,1,6,1,0,19.95,16.98,20.313333333333333,17.866666666666664,16.45,Moderate
06-037-1103,2023-01-15 20:00:00,16.45,8.2,40.5,5.86,20,1,6,1,0,16.72,16.69,19.491666666666667,17.856666666666666,15.16,Moderate
06-037-1103,2023-01-15 21:00:00,15.16,6.5,44.3,4.24,21,1,6,1,0,16.45,14.19,18.05,17.89708333333333,16.21,Moderate
06-037-1103,2023-01-15 22:00:00,16.21,4.8,33.8,3.08,22,1,6,1,0,15.16,17.84,17.145,17.82916666666667,13.03,Moderate
06-037-1103,2023-01-15 23:00:00,13.03,7.8,37.1,3.66,23,1,6,1,0,16.21,14.73,16.253333333333334,17.758333333333333,16.3,Moderate
06-037-1103,2023-01-16 00:00:00,16.3,0.6,42.7,4.85,0,1,0,0,0,13.03,12.94,15.645000000000001,17.898333333333333,18.93,Moderate
06-037-1103,2023-01-16 01:00:00,18.93,2.2,42.4,3.78,1,1,0,0,0,16.3,14.3,16.013333333333332,18.09125,15.13,Moderate
06-037-1103,2023-01-16 02:00:00,15.13,6.4,43.9,6.68,2,1,0,0,0,18.93,16.43,15.793333333333331,18.03708333333333,16.88,Moderate
06-037-1103,2023-01-16 03:00:00,16.88,5.0,44.2,5.2,3,1,0,0,0,15.13,14.47,16.08,18.1375,18.23,Moderate
06-037-1103,2023-01-16 04:00:00,18.23,6.2,43.7,4.23,4,1,0,0,0,16.88,14.44,16.416666666666664,18.295416666666668,16.22,Moderate
06-037-1103,2023-01-16 05:00:00,16.22,5.1,43.0,2.09,5,1,0,0,0,18.23,17.83,16.948333333333334,18.22833333333333,18.56,Moderate
06-037-1103,2023-01-16 06:00:00,18.56,6.1,42.3,3.28,6,1,0,0,0,16.22,18.61,17.325,18.22625,20.81,Moderate
06-037-1103,2023-01-16 07:00:00,20.81,3.4,45.3,4.22,7,1,0,0,0,18.56,19.51,17.638333333333332,18.280416666666664,21.74,Moderate
06-037-1103,2023-01-16 08:00:00,21.74,6.1,30.8,2.27,8,1,0,0,0,20.81,20.32,18.74,18.339583333333334,18.19,Moderate
06-037-1103,2023-01-16 09:00:00,18.19,7.0,49.7,5.44,9,1,0,0,0,21.74,20.7,18.958333333333332,18.235,20.66,Moderate
06-037-1103,2023-01-16 10:00:00,20.66,7.4,31.0,2.04,10,1,0,0,0,18.19,16.98,19.363333333333333,18.388333333333332,22.14,Moderate
06-037-1103,2023-01-16 11:00:00,22.14,9.0,36.6,2.54,11,1,0,0,0,20.66,17.38,20.349999999999998,18.586666666666666,23.864099999999997,Moderate
06-037-1103,2023-01-16 12:00:00,23.864099999999997,5.5,40.9,2.66,12,1,0,0,0,22.14,19.2,21.234016666666665,18.781004166666666,23.3,Moderate
06-037-1103,2023-01-16 13:00:00,23.3,5.5,45.4,4.62,13,1,0,0,0,23.864099999999997,20.36,21.649016666666665,18.903504166666668,23.864099999999997,Moderate
06-037-1103,2023-01-16 14:00:00,23.864099999999997,2.0,27.0,2.29,14,1,0,0,0,23.3,21.38,22.003033333333335,19.00700833333333,18.2,Moderate
06-037-1103,2023-01-16 15:00:00,18.2,3.9,41.9,0.8,15,1,0,0,0,23.864099999999997,23.81,22.0047,18.773258333333334,21.68,Moderate
06-037-1103,2023-01-16 16:00:00,21.68,4.6,46.0,5.13,16,1,0,0,0,18.2,21.64,22.1747,18.774925,19.23,Moderate
